lost,managers,returns,asset_classes,yrs_client,profit,priority,appusage,AUM,satisfaction
0,14,0.002974483,6,3.67379023,3,8,0.397530332,578,8
0,3,-0.003121934,2,1.994105535,0,4,0.104075249,285,6
1,13,-0.003635096,1,1.583035822,2,3,0.153290059,325,4
1,8,0.000162954,4,2.447720846,4,8,0.478417907,448,7
0,5,-0.001265257,3,1.599900711,0,3,0.20057111,307,5
0,8,-0.007969714,1,1.935156238,0,8,0.05066824,446,3
0,4,-0.004930682,2,2.010405601,5,6,0.047648188,546,8
0,2,-0.008972516,7,2.140492055,4,4,0.184218118,577,7
0,7,0.00056574,2,1.300564693,0,6,0.100309032,258,2
1,4,0.002433239,4,2.144325819,4,7,0.211696446,448,7
0,18,-0.006076996,4,2.12475093,0,7,0.159192615,587,6
0,3,0.00037917,3,1.666368883,6,8,0.151531429,356,3
0,7,-0.008975328,1,2.159388795,2,2,0.187157205,402,6
1,11,-0.001380643,6,2.684235616,2,2,0.233358119,617,8
0,7,0.005852217,2,2.201753099,2,7,0.275049596,474,9
0,6,0.00767697,1,1.702622907,0,6,0.164754066,348,5
1,15,0.003951976,1,2.361710213,5,6,0.128852429,606,5
0,17,0.000238342,5,1.874132645,2,5,0.12066631,597,8
1,5,-0.010439782,2,1.714725317,1,3,0.163916484,421,8
1,7,-0.002138591,1,3.491026086,4,9,0.095950614,540,5
0,13,0.001910454,5,1.824242691,4,9,0.15194753,590,6
0,13,-0.002397205,2,2.278032572,2,6,0.076191832,364,2
0,4,-0.014948978,1,0.932484526,0,2,0.066226727,394,7
0,5,0.001428413,2,2.863508256,5,5,0.165154995,476,6
0,13,0.003219467,5,2.296190072,4,3,0.32114678,390,6
1,6,-0.014358314,3,2.15545384,2,6,0.100854042,485,7
0,16,-0.002198991,3,1.641177637,5,5,0.415741155,401,3
0,7,0.000609988,4,2.380693507,1,5,0.14144558,547,9
0,8,-0.002873115,2,1.248475452,3,7,0.164023596,267,5
0,12,-0.00796736,3,1.887738453,3,6,0.262026002,538,3
0,4,-0.005141946,3,1.325450099,0,3,0.065126916,323,5
0,13,-0.001234683,4,2.469651415,2,7,0.303216962,586,9
0,7,-0.00164872,2,2.846800098,1,9,0.119693294,402,2
0,7,-0.008608016,3,1.609858383,5,6,0.099871564,421,6
0,7,-0.009756211,3,1.598801408,0,8,0.094029078,462,7
0,6,-0.001365297,1,2.088322198,3,9,0.190056251,268,5
1,14,0.001234717,1,2.964192649,8,9,0.281359186,510,6
0,3,-0.000766955,2,2.262615834,1,2,0.172274162,514,4
0,10,-0.011016033,1,2.610648113,2,3,0.14540547,349,6
0,11,-0.008005175,3,2.609006718,3,7,0.107711222,365,8
0,14,-0.000110885,5,2.446072892,0,4,0.51777899,514,8
0,10,-0.010998857,4,1.491419045,4,9,0.074735254,222,6
1,8,-0.005969967,1,1.998092083,4,4,0.152448144,233,2
1,7,-0.001570515,1,1.54244862,2,7,0.136432345,372,4
0,6,-0.009735785,1,2.33363404,1,2,0.098911256,303,4
0,6,-0.010170564,2,1.87783967,3,8,0.29112547,550,4
0,7,-0.006678351,1,2.606492089,0,6,0.134796889,406,6
0,6,-0.004946625,1,1.603992457,0,8,0.134788886,323,3
0,16,-0.003667002,6,2.32364533,1,3,0.267390651,346,3
0,8,-0.004698046,2,0.927861812,2,6,0.15662409,438,6
1,2,-0.000157707,3,2.991937978,3,6,0.135317164,501,4
0,8,-0.004749381,3,2.235363497,0,3,0.053703622,512,5
0,8,-0.00587981,3,1.902010077,3,8,0.143352361,485,8
0,9,-0.004265352,3,1.229961792,0,6,0.108351727,358,2
0,16,-0.001512057,2,1.512706132,2,3,0.12725344,339,3
0,8,0.001153863,7,2.292758836,4,8,0.181805025,466,7
0,4,-0.0077104,3,1.697372561,1,3,0.120870148,510,7
0,8,-0.010210533,3,1.754506953,0,6,0.075660177,271,5
0,8,0.009997539,5,1.408658432,4,6,0.148979886,396,5
0,9,-0.000340558,1,2.440154705,5,4,0.278269617,429,4
0,6,0.000809373,2,1.100143429,1,5,0.097109646,216,6
0,11,-0.01050162,1,2.383908204,5,4,0.163274761,152,9
1,10,-0.003806773,2,2.459526973,1,7,0.139488005,407,6
0,14,-0.006922713,5,2.127618533,3,5,0.188662741,426,5
0,12,0.002467652,1,1.232366256,0,8,0.153190932,469,8
1,15,-0.003799556,5,2.80520608,7,7,0.339775345,455,4
1,17,-0.004620154,5,3.295871073,6,9,0.28754153,470,8
0,5,-0.011165411,1,1.877256054,0,9,0.182289248,345,9
1,18,0.006936106,3,3.090362915,3,9,0.106176793,561,7
1,22,-0.001651439,3,2.159546905,3,9,0.175963506,412,8
0,12,-0.003608521,2,3.013326189,5,9,0.084627597,514,6
0,8,0.007277639,5,2.087402581,2,6,0.259362209,474,5
0,5,-0.008645955,1,1.682272535,0,3,0.071312541,264,9
0,2,-0.004654957,2,2.398544523,1,4,0.106221329,441,5
0,6,-0.009167056,1,2.215739252,1,7,0.461499958,486,7
0,3,-0.000179075,3,3.12200826,1,3,0.119294958,383,9
1,12,0.00038861,4,3.036462359,3,6,0.29066596,457,7
0,3,-0.005929435,1,1.568369786,0,3,0.057566853,323,3
1,17,-0.004130252,2,1.975741021,1,5,0.396456786,491,7
0,13,-0.006926068,1,1.068323519,4,8,0.070676148,537,9
0,16,0.002342973,1,2.743244546,3,7,0.116791061,410,6
0,3,-0.0148277,5,1.579998967,1,2,0.073131133,385,5
0,3,-0.005374061,3,2.277100428,4,5,0.072138143,428,4
0,12,-0.0052779,2,2.187581619,3,3,0.162048749,442,8
1,9,0.00245909,5,2.799065809,4,7,0.116867223,390,9
0,6,-0.004553744,2,1.815980812,2,4,0.122767408,316,5
0,11,0.000705138,1,2.823025656,6,7,0.262727369,422,7
0,13,0.010269796,4,2.78716858,2,7,0.205882556,302,6
0,17,0.000741616,4,2.910760427,4,3,0.120301598,500,9
0,15,-0.001051976,7,2.692048036,4,4,0.227441435,390,6
0,4,0.000690162,4,1.487370878,0,6,0.233324728,453,8
1,8,0.003061413,4,2.449204551,2,5,0.127128727,562,5
0,11,-0.012539746,1,1.614021043,1,5,0.119700441,248,4
0,6,-0.009593224,1,1.348000211,0,7,0.115302581,343,2
0,8,-0.003528538,3,2.234021479,2,9,0.134152622,431,3
1,18,0.001350329,3,2.583307008,3,7,0.298255433,521,8
1,7,-0.00914111,2,2.391757837,1,4,0.294059467,366,9
0,10,-0.004647145,7,2.0735856,3,5,0.202782023,460,6
0,8,-0.006385411,1,1.741277926,2,4,0.038752713,276,5
1,17,0.001709564,5,2.645353263,1,9,0.356338195,368,6
1,12,0.003956254,5,1.93358234,4,7,0.442960157,439,9
0,9,0.008343936,4,2.878415122,3,4,0.244316269,648,8
0,11,-0.007992512,4,2.530046197,3,3,0.2371088,504,7
1,7,-0.0038963,1,2.208281497,0,8,0.112596156,463,5
1,7,0.003842924,1,2.508182946,4,6,0.107146421,401,6
1,13,0.007370329,2,2.287205031,1,9,0.34765067,591,8
1,11,-0.001035677,5,2.68135616,3,5,0.203776366,641,7
0,3,0.007141643,3,2.556608755,3,9,0.323563135,611,8
1,13,-0.005279412,1,2.13026212,0,6,0.256133623,567,7
0,5,-0.00455879,1,1.271109127,0,2,0.139429027,239,1
1,15,0.000127268,6,1.965207748,5,8,0.158222545,458,8
1,15,0.007287542,5,2.939953921,1,7,0.288993496,612,8
0,5,9.18E-05,1,2.266906021,2,7,0.1203327,414,3
0,9,-0.006112985,1,2.720755395,2,8,0.105527514,482,7
0,8,-0.011051839,1,1.567162639,6,4,0.072128164,428,6
1,12,-0.007088193,1,2.607680829,1,6,0.187108259,607,4
0,8,-0.00370386,1,1.635192869,1,8,0.117605152,88,8
0,5,0.000814714,3,2.516032628,0,9,0.105602962,346,5
0,5,-0.006566022,1,1.327040958,2,5,0.084604418,443,3
0,4,-0.010954004,1,2.144820196,4,4,0.089125303,343,4
0,11,-0.002856934,1,1.757186335,1,4,0.072981311,508,1
0,7,-0.003703015,3,1.124453545,2,4,0.217241082,377,5
0,10,-0.00171366,1,1.39481679,1,7,0.069080773,259,9
0,3,-0.000196316,1,2.047372841,1,3,0.111920463,429,3
0,16,0.001072597,4,2.777485155,6,9,0.338182176,415,9
0,7,-0.002761423,3,0.617087835,0,5,0.06939018,293,4
0,10,0.004123786,5,2.27427266,1,3,0.328382617,489,9
0,4,-0.006902788,2,2.065294485,0,6,0.058811642,445,4
0,14,-0.000564467,5,3.147076345,2,7,0.06436255,723,9
0,17,-0.000851756,4,2.104197024,3,6,0.249732969,481,5
1,13,0.008158111,3,2.836931687,4,9,0.142565871,466,8
0,13,-0.010424659,1,2.178048117,4,2,0.061880379,201,7
1,8,0.005553075,3,2.92233345,3,3,0.363172963,476,6
0,8,-0.008039445,4,2.6938046,3,9,0.169862713,611,5
1,10,-0.001535291,4,2.07715633,3,7,0.228928249,578,9
1,4,-0.006052788,1,2.721647804,1,4,0.099178143,433,7
1,11,-0.004324709,5,3.747870041,2,4,0.153037127,618,8
1,10,-0.003472314,3,2.440408593,2,8,0.192248633,432,8
1,6,-0.003054888,4,2.332446013,3,4,0.250470675,379,7
0,2,-0.001943864,1,1.559219622,1,5,0.116409804,222,2
1,10,0.000344418,3,2.903840258,2,3,0.244057577,513,6
0,5,-0.000976112,2,2.012699299,2,3,0.082543471,231,7
0,4,-0.004287737,1,2.100021024,2,4,0.065687869,337,6
0,7,0.001855943,4,2.04998071,5,5,0.346981905,418,6
1,4,-0.004106326,1,2.373826011,1,4,0.073199778,678,7
0,18,-0.002695646,3,2.806973978,1,6,0.611271444,419,8
0,15,-0.004209961,2,2.189265949,3,5,0.058526865,305,2
1,21,-0.001115547,3,2.342469046,4,9,0.297511639,711,8
0,11,-0.004857077,2,1.961573377,2,3,0.048670521,394,6
0,10,-0.005647471,3,2.549897757,5,6,0.127734946,520,5
0,13,-0.003369359,1,1.550389636,2,9,0.112495862,303,8
1,7,-0.004364537,1,2.23952921,3,8,0.248138715,352,4
1,13,0.000541614,4,2.756790574,3,9,0.513250788,604,6
0,9,0.001387455,6,2.040768816,3,9,0.186116384,588,7
0,7,-0.001134064,2,2.295703771,2,3,0.116402372,412,7
0,9,-0.005405632,1,2.211952221,3,7,0.146071527,516,6
0,10,-0.005397322,3,1.573466618,1,3,0.093769114,374,5
0,5,0.001495559,4,2.863009277,2,8,0.345919407,534,7
0,10,0.002579699,1,1.198466547,2,4,0.218051326,441,9
0,5,-0.005205048,2,1.396081736,1,4,0.088853062,330,4
0,5,-0.004347021,5,2.412142645,4,8,0.262548621,425,5
0,16,-0.006915295,5,2.555397142,3,9,0.245407496,477,6
1,18,-0.00488023,2,2.218452289,4,6,0.237198136,396,9
0,5,-0.013621144,1,1.484265029,0,4,0.050525612,354,3
0,15,0.003149268,6,2.422277541,4,9,0.229648913,609,9
1,8,-0.001686582,5,2.009675536,0,3,0.183538241,416,2
1,7,-0.010380492,4,1.494399217,1,8,0.097923203,443,7
0,6,-0.006018806,1,2.211001737,2,1,0.103495083,359,4
1,11,-0.00532996,3,2.185413579,4,9,0.1781471,489,6
1,12,-0.002511919,3,2.106797834,0,8,0.430829053,445,5
0,2,-0.00901175,1,1.736289201,1,2,0.056882065,326,9
0,7,-0.016777013,2,1.164428756,0,2,0.105512137,350,2
0,2,-0.010294887,1,1.887909593,1,5,0.080473951,394,4
0,9,0.004562191,3,2.624597245,9,9,0.127286192,723,9
0,13,-0.006276711,1,2.541221884,3,7,0.389373375,478,7
0,8,0.002059484,2,2.440121372,3,3,0.15838836,557,9
0,9,0.000989598,3,2.845808359,4,4,0.118397188,412,8
0,3,-0.01143927,1,1.172347412,0,3,0.045563942,274,3
1,20,0.003037271,5,2.024491928,2,9,0.084756799,458,9
0,5,-0.004595139,3,2.600055094,1,6,0.15221374,420,7
0,11,-0.004495991,1,1.026888658,1,4,0.117991477,203,6
0,7,-0.006387256,2,1.603679324,0,5,0.301810737,309,5
0,14,0.005770048,3,1.846239362,1,6,0.110697499,327,3
0,14,-0.002573809,1,2.477668681,3,5,0.313269886,376,8
1,11,-0.0043525,2,3.121353229,2,8,0.143968929,727,9
0,11,-0.00167742,4,1.950254243,3,4,0.08868322,559,5
0,5,-0.003689141,4,1.247551745,3,6,0.141002279,390,3
0,3,0.003624062,2,1.482055982,2,3,0.240080983,342,7
0,6,-0.007926749,1,1.129303207,3,3,0.083804053,367,4
1,4,-0.005269698,4,1.799247804,2,6,0.199241881,430,5
0,4,-0.008831698,2,0.989643336,2,4,0.071321618,424,2
1,14,-0.002331463,2,1.849469591,3,7,0.198074853,577,7
0,3,-0.006458331,2,1.127101236,0,2,0.135152349,389,2
0,5,-0.007112676,5,2.558944967,1,9,0.162708973,402,7
1,16,0.008838087,6,2.97776659,4,6,0.448081023,667,8
1,12,-0.010730949,2,2.131831449,1,4,0.06645137,315,5
0,12,0.009942211,3,2.607651439,6,6,0.174063935,490,5
0,5,-0.006297583,1,1.065538718,1,8,0.510323421,382,3
0,8,-0.004033322,1,2.292734614,2,6,0.158834454,400,6
0,7,-0.008854538,1,2.256299702,2,4,0.088767258,510,8
0,9,-0.00304982,4,1.766623535,4,6,0.081609043,252,3
1,13,0.007608953,7,3.28133694,3,8,0.558560069,650,7
0,2,-0.002736555,2,2.110561511,3,4,0.164706673,445,3
0,9,-0.003505537,1,1.772194901,0,6,0.175481823,334,6
1,4,0.003503957,4,1.700855429,0,5,0.10796539,627,4
0,17,-0.010142183,1,1.610839639,2,6,0.098713991,331,7
0,11,-0.011833791,1,1.42483415,2,5,0.167513078,446,7
0,3,0.000520618,4,2.089383956,4,6,0.080175765,423,5
0,18,-0.005418423,4,2.580850595,1,7,0.162064014,519,6
1,12,0.007740851,8,2.50125848,5,9,0.284864635,444,8
0,5,-0.002265437,1,1.695178703,2,4,0.19620188,426,3
0,7,-0.00171738,3,1.870687083,0,2,0.044585306,170,4
0,13,-0.007556874,5,2.196063264,2,6,0.097335238,355,9
1,16,0.007327575,6,2.205918205,3,9,0.360024077,785,7
0,2,-0.003478164,1,1.310609147,2,4,0.078653295,386,4
0,7,-0.00417568,1,2.044760273,0,5,0.070298038,253,2
0,3,-0.002842468,6,2.408910962,1,9,0.211906561,462,9
0,9,-0.008277967,3,2.015098545,0,2,0.062334461,318,5
0,8,-0.003098398,3,1.885305604,2,7,0.075089841,391,8
1,16,0.001032758,5,2.316540302,4,9,0.233404436,529,8
0,7,-0.008878857,1,1.912786697,0,3,0.08341759,547,3
1,7,-0.001333814,1,2.734156436,0,5,0.419434738,633,7
0,8,-0.000477823,1,1.234673162,0,8,0.181588392,335,6
0,8,-0.005429458,2,1.546291908,0,3,0.05883541,467,3
1,12,-0.00445395,4,2.522134794,7,9,0.26514608,420,7
0,10,-0.002204895,3,2.108625327,2,7,0.100496081,483,3
0,4,-0.005273455,2,1.945356438,4,2,0.170992385,452,3
0,13,0.002676545,3,1.522586154,5,2,0.078723795,576,6
1,13,8.89E-05,4,1.910824776,2,8,0.194533045,540,4
0,11,0.002172109,4,1.920576704,0,9,0.296745403,527,4
0,10,0.001482391,1,1.367727909,2,3,0.119674143,360,4
0,8,-0.009299628,2,2.242915362,1,4,0.237302309,638,3
0,5,-0.00311463,1,2.181585003,3,3,0.056386936,389,2
0,11,-0.006250104,3,1.797302809,1,5,0.128899692,301,6
0,2,-0.000717398,3,2.681623637,1,5,0.13246917,487,1
0,7,-0.000420707,1,1.7781507,1,3,0.074412139,275,8
0,18,-0.00546312,2,2.319619433,0,6,0.168638476,393,9
0,8,-0.003281426,3,2.309522862,4,3,0.163495993,453,7
1,9,-0.001215759,3,1.852331239,3,7,0.343560693,381,7
1,9,0.001310744,3,2.460293186,3,9,0.083497555,453,5
0,8,-0.009007908,1,2.061036571,4,7,0.370213135,460,7
0,11,-0.003066987,3,1.809839747,1,4,0.16782744,321,4
0,4,0.003843881,1,2.06651973,1,7,0.186495386,434,9
1,6,-0.002937849,2,2.403907341,0,7,0.154650931,385,8
1,17,-0.004005128,3,1.917930043,2,5,0.341661021,505,6
0,4,-0.009750277,2,2.438357814,1,4,0.081215264,295,4
0,5,-0.008705276,5,1.539400065,0,1,0.124384307,338,2
1,6,0.00076381,1,1.904320415,3,6,0.311366795,393,6
0,12,-0.003015115,3,1.844672471,1,8,0.157169215,649,8
1,9,0.003298339,4,3.680429559,3,6,0.138935181,503,6
0,6,-0.002940886,3,2.276809082,5,3,0.11294362,449,4
0,3,-0.016170497,1,0.759652478,3,3,0.049419027,296,2
0,12,0.001162846,6,2.884319116,3,9,0.264055266,510,6
0,9,-0.000221526,1,1.853627095,3,7,0.202179859,549,8
1,12,0.002631785,2,2.391167971,3,9,0.100968182,522,8
0,15,-0.010218621,1,2.780317147,1,8,0.099394908,361,4
1,11,0.001229091,3,2.252926947,3,5,0.180327577,433,9
0,2,-0.005221109,1,1.287483572,2,3,0.073414039,299,4
0,2,-0.005847533,1,2.25758351,2,3,0.086525013,523,5
0,2,-0.01345538,2,1.996904243,4,6,0.106067473,280,9
0,12,-0.007641969,3,1.853209416,2,3,0.175167542,457,6
0,8,-0.004480619,1,2.134632625,1,9,0.101469962,361,4
0,11,-0.000114501,1,2.668637644,2,9,0.099442441,438,6
1,12,-0.006366294,1,1.902977227,3,9,0.074138992,356,4
1,7,-0.004683907,3,2.477622826,3,6,0.059479751,282,3
0,20,-0.005625281,3,2.85997327,5,8,0.154468793,356,8
0,8,-0.007417949,1,2.111841572,2,7,0.164144615,490,2
0,12,0.000673338,2,2.743097427,3,9,0.161152672,581,5
0,9,-0.001409353,1,1.634802039,1,4,0.063057246,383,8
0,11,-0.006500626,5,1.709038185,0,7,0.135305288,414,5
0,2,-0.00763408,1,0.717740565,3,2,0.124194639,377,7
1,6,0.00279946,5,1.914936389,4,7,0.163120416,393,7
1,7,-0.007152243,1,1.094243857,2,3,0.107988948,267,9
1,14,-0.001230702,3,2.284553176,6,8,0.229360847,474,7
0,6,-0.008327101,1,1.458166295,2,8,0.061044572,424,2
0,3,-0.006829988,1,2.37986079,0,4,0.099635293,245,2
0,9,-0.010950057,1,1.425381029,1,2,0.113937983,232,3
0,7,-0.001526992,1,2.267777266,3,5,0.153360088,314,9
0,4,-0.009494682,1,2.024711973,3,8,0.146369821,248,6
0,5,-0.003269316,2,1.758864864,3,5,0.074057705,336,9
0,7,-0.011958615,1,2.110024667,2,3,0.055181605,294,6
0,9,-0.012802788,5,2.152639624,4,9,0.166471566,516,6
1,19,-0.000663167,6,2.800528435,8,8,0.154840062,468,6
0,11,-0.007138304,4,2.453440275,1,5,0.07201761,407,8
0,15,0.00123269,1,2.116994637,4,4,0.142623596,540,8
0,2,-0.010442355,2,1.675335996,2,8,0.067239336,536,7
0,11,-0.004367086,1,1.82304152,0,7,0.156221641,439,2
1,3,0.000230902,5,2.326589987,1,3,0.160873415,416,8
0,11,0.001222444,3,2.137398226,4,6,0.177911238,581,3
0,12,-0.004002093,1,2.14395994,4,4,0.216533977,472,8
1,12,-0.001681195,3,2.449939859,2,8,0.175575792,470,6
0,5,-0.011607923,3,1.676039869,1,2,0.16887096,451,8
0,10,-0.009728393,2,1.991706447,1,5,0.182610915,494,8
0,12,-0.00414553,3,2.318893025,0,6,0.145808873,432,5
0,8,-0.005391387,4,3.107512177,1,6,0.200335805,370,6
1,8,0.0034685,2,2.075573306,1,4,0.289365596,586,3
0,5,0.00728238,2,2.458342655,3,5,0.122808367,426,5
0,5,-0.003897131,1,1.937478108,0,4,0.103324814,163,7
0,10,-0.002997421,1,2.464665621,1,5,0.21592248,430,7
1,7,-0.008047954,1,3.281335196,1,8,0.180902122,452,6
0,15,-0.000498612,3,1.98224588,3,7,0.392626349,533,5
0,4,-0.005986293,1,1.774908085,2,5,0.08468978,227,3
0,5,-0.003853522,2,1.789179564,2,8,0.148609741,348,8
1,7,-0.012060203,1,2.092509857,2,7,0.089045144,421,5
0,8,-0.008834196,1,2.195401989,3,8,0.05912944,444,9
0,7,-0.005973347,1,1.85693634,0,6,0.044305601,291,6
1,8,-0.009167815,1,1.490468206,0,2,0.045596155,353,7
0,6,-0.007357694,1,2.043694968,0,5,0.117312227,404,2
0,15,-0.004772695,3,2.685907484,3,7,0.164466294,405,3
0,4,-0.007288587,3,1.48189955,1,4,0.22552449,386,6
0,13,0.005851353,3,2.734722033,5,9,0.449064469,527,6
1,19,0.001357687,6,3.477480137,0,6,0.271371887,545,4
0,13,0.006718724,1,3.03467161,4,6,0.157713344,436,4
0,5,-0.008784422,1,2.050145473,0,6,0.171843961,493,5
0,7,-0.008507953,2,2.569035724,0,2,0.147102753,296,2
0,8,-0.002546229,3,2.335687192,5,6,0.389736043,470,7
0,3,-0.008180869,4,1.902114713,2,6,0.064102698,328,6
0,5,-0.014578877,2,1.821265625,0,5,0.140518321,342,7
0,6,-0.007205948,1,2.302499256,3,5,0.171664689,360,3
1,9,-0.003641689,1,2.225680701,3,4,0.097449545,351,3
0,12,-0.005152138,3,2.09035137,3,7,0.066950814,393,4
1,10,-0.005293588,1,0.490005499,2,6,0.155266572,547,7
0,4,-0.006400463,2,0.982530212,2,9,0.139319033,432,3
0,8,-0.010348586,1,2.433676825,3,5,0.060048139,278,3
0,9,-0.007617601,4,2.541165838,5,8,0.069756414,496,7
0,3,-0.010213685,1,1.903805523,2,7,0.082311783,311,4
1,4,-0.002398009,1,2.902356993,2,9,0.137735099,549,9
0,10,-0.002324344,1,2.159623202,1,6,0.19967466,522,8
0,10,-0.006902862,3,0.825868671,4,5,0.218915834,311,8
1,9,-0.01358243,1,2.170887525,0,5,0.111170981,596,3
0,10,-0.004130228,5,2.207505338,4,6,0.15328396,528,4
0,8,-0.002548662,1,3.539959548,4,5,0.182431028,534,5
0,8,-0.009804109,1,1.213645338,1,4,0.093688584,367,5
0,7,0.000170174,3,2.265870893,1,6,0.087732113,309,5
0,5,-0.009381794,3,0.977170926,3,3,0.143453535,567,4
0,6,-0.006363205,1,2.733800686,0,3,0.080749134,145,4
0,4,-0.004628855,1,2.638758943,0,7,0.087613152,257,5
0,16,-0.00173026,2,2.787423047,2,8,0.136926977,495,7
0,17,-0.001489163,3,2.185337073,2,7,0.239829892,433,7
1,6,-0.008138931,3,2.187157535,4,8,0.182522786,471,6
1,6,-0.007140138,2,1.562075226,2,7,0.199278328,544,7
0,6,0.001052807,1,2.5350084,1,5,0.124059981,535,6
0,3,-0.013115111,5,1.231695609,0,4,0.107152854,465,3
0,7,-0.002739831,1,2.286779453,3,9,0.235854413,481,8
1,14,0.002930315,5,2.716421445,5,4,0.184888259,284,5
0,11,-0.003618573,1,1.841627043,1,6,0.105756271,360,4
0,9,-0.004894622,4,2.682685156,4,6,0.09507343,397,5
1,12,-0.009432965,7,2.295013922,0,9,0.100042322,310,5
1,10,-0.008986428,1,2.176208186,2,5,0.159724936,469,8
0,12,-0.014872728,4,2.073040074,0,5,0.076651026,350,4
1,11,0.00290288,3,2.957813851,2,7,0.248662209,675,9
0,18,-0.00298495,1,2.214801996,0,9,0.159961078,373,3
0,5,-0.008587612,1,1.838500791,4,7,0.232948754,488,4
0,4,-0.002481723,2,2.546137469,5,5,0.125238547,465,6
0,2,-0.005068387,3,1.723307675,1,3,0.036157668,376,4
0,7,-0.005544811,1,2.035053458,3,7,0.102787686,354,3
0,12,-0.009546012,1,1.796160887,4,3,0.11424286,289,3
0,10,-0.006600688,2,1.62996475,0,3,0.139550472,426,7
0,17,-0.003629007,2,1.959398906,0,3,0.068409568,605,8
0,21,0.002590028,5,2.770711535,1,9,0.241320057,421,4
0,8,-0.005121449,1,2.497272005,0,6,0.105490714,402,4
1,20,0.011204376,5,3.385516211,6,6,0.3843902,751,8
0,17,-0.003532196,1,2.090735076,3,8,0.067823761,422,8
0,9,0.002445714,2,2.481655189,1,6,0.131412699,427,4
1,11,0.000487256,3,2.25321716,5,6,0.255908832,403,7
0,6,-0.007763942,1,1.37573573,0,3,0.084087437,498,4
0,22,-0.002969119,2,1.634758541,5,4,0.259792932,452,9
0,10,-0.008258625,2,2.340337528,1,5,0.111483559,243,4
0,6,0.003468197,1,1.032584225,3,4,0.129302543,298,4
0,5,-0.008530806,4,2.019325319,2,5,0.098247486,503,8
0,13,-0.006111762,3,1.921315703,6,9,0.227280077,628,8
0,6,-0.00608634,3,1.412085982,1,5,0.163942236,587,5
0,15,-0.000436308,1,1.69668819,5,7,0.122155366,597,7
1,3,-0.008124826,5,2.548737158,5,6,0.238339521,409,4
0,11,-0.003284056,3,1.556001175,0,2,0.086778897,250,5
0,8,-0.007589661,1,1.865790137,4,4,0.105269233,237,5
1,5,-0.009642191,3,1.802079383,0,4,0.08523242,432,2
0,11,0.000225736,1,1.989424747,1,4,0.363615051,419,4
1,5,-0.003225199,3,2.260928372,2,3,0.119792493,411,6
0,14,-0.006957765,1,1.644856149,1,5,0.080229179,425,2
0,7,-0.00487696,1,2.426289861,2,3,0.184543683,546,4
1,8,-0.007044665,3,2.112190832,1,4,0.085193382,377,3
0,10,0.000118766,1,1.98546293,1,7,0.235365577,430,9
0,7,-0.008484257,3,3.103675862,5,3,0.176672122,481,8
0,9,-0.005597888,5,2.105359883,1,9,0.19783173,548,5
0,11,-0.008886473,6,2.315076921,2,9,0.1547573,447,5
0,4,-0.008188373,2,1.761753145,2,1,0.053224428,446,3
0,5,-0.001106671,1,1.295583523,2,6,0.046520479,365,3
0,7,-0.003720273,1,2.166742348,5,4,0.338883724,376,8
0,10,-0.014063215,2,2.373729837,1,7,0.155080085,400,5
0,3,0.0019503,1,1.949221725,1,8,0.156132234,360,8
0,8,-0.007476245,2,1.967611913,0,5,0.059983336,259,4
0,6,-0.006951108,2,2.187853679,0,2,0.038876529,202,3
0,7,-0.005679925,3,1.919298408,3,5,0.12447854,522,6
0,5,-0.01772929,4,1.947131646,1,5,0.060637263,168,7
0,4,-0.004163443,2,2.478565835,0,3,0.269206731,424,2
1,7,-0.002221197,1,1.996362984,2,6,0.122552551,499,7
0,17,-0.000641764,1,3.527107339,4,7,0.105396932,572,6
0,5,-0.005663684,2,2.260780202,2,5,0.153867149,521,7
1,15,-0.001691399,1,2.641931425,3,4,0.210537324,581,9
1,9,-0.004806742,1,1.770357842,0,5,0.027512348,357,4
0,5,-0.012270947,3,2.027802256,1,3,0.120595978,310,2
1,3,-0.004773327,1,2.06471128,1,1,0.086364612,267,5
1,5,-0.003630924,4,1.661055315,3,9,0.277124783,337,3
0,14,-0.002709227,5,1.657616044,2,7,0.373568392,498,4
0,7,-0.007370784,3,2.790185502,1,8,0.19868552,223,8
0,8,-0.001356816,2,2.592918115,5,5,0.171468298,481,5
0,13,-0.004469307,3,3.105852828,2,7,0.190398753,379,9
0,14,-0.001996467,1,2.521055221,3,6,0.063904573,566,9
0,8,-0.004172937,1,2.439625566,3,9,0.158306856,307,6
1,11,-0.001937092,3,2.5043716,3,7,0.063011758,377,5
0,10,-0.004282512,1,2.163837969,2,5,0.075805034,297,4
